Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
818.3391,Bacteroides thetaiotaomicron R17-K21,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,R17-K21,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003716,,,JBCHCY000000000,,,Illumina NovaSeq,117.0967826x,SPAdes v. v3.15.5,,,94,6028103,42.824722,21,103894,60,3,,4954,99.9,99.6,0.4,100,,Ileum,,7/30/19,2019,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:42:49.301Z,2025-04-18T23:42:49.301Z
818.3312,Bacteroides thetaiotaomicron QI0072,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,QI0072,,,,,,,,,,,,,,,,,,,,Good,2024-10-30T00:00:00Z,,,PRJNA1151643,SAMN43318728,GCA_044142865.1,,JBGRPY000000000,,,Oxford Nanopore MinION; Illumina NovaSeq,10.0x,SPAdes v. 3.15.1,,,8,6756993,43.083454,1,6645989,76,15,,5701,99.9,99.6,,100,,feces,,2020,2020,,United Kingdom,,,,Europe,United Kingdom: Norwich,,Homo sapiens,Human,,,,Human,,,,sample_type:Genomic assembly,,2024-12-10T03:44:32.511Z,2024-12-10T03:44:32.511Z
818.3191,Bacteroides thetaiotaomicron P048L1-2,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P048L1-2,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37829039,GCA_037413195.1,,JAYAJX000000000,,,Illumina NovaSeq,7x,metaWRAP v. 1,,,196,5571571,43.020683,36,45720,34,,,4487,99.7,98.2,3.4,100,,stool,,4/12/16,2016,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T15:42:37.032Z,2024-04-22T15:42:37.032Z
818.319,Bacteroides thetaiotaomicron P047L1-6,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P047L1-6,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37828925,GCA_037366345.1,,JAYAOH000000000,,,Illumina NovaSeq,8x,metaWRAP v. 1,,,500,4752094,43.321995,101,13675,7,,,3889,91.2,89.9,,16.7,,stool,,8/17/16,2016,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T15:21:39.150Z,2024-04-22T15:21:39.150Z
818.3185,Bacteroides thetaiotaomicron P042-45,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P042-45,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37828389,GCA_037338775.1,,JAXZVF000000000,,,Illumina NovaSeq,21x,metaWRAP v. 1,,,133,5652143,42.823723,22,85200,39,1,,4525,98.3,97.2,2.4,97.4,,stool,,12/16/19,2019,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T15:02:44.795Z,2024-04-22T15:02:44.795Z
818.3186,Bacteroides thetaiotaomicron P040L1-19,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P040L1-19,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37828271,GCA_037342845.1,,JAXZZT000000000,,,Illumina NovaSeq,11x,metaWRAP v. 1,,,208,5417263,42.88961,38,40643,29,,,4315,96.2,95.3,2.8,92.5,,stool,,7/31/16,2016,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T15:05:13.879Z,2024-04-22T15:05:13.879Z
818.3188,Bacteroides thetaiotaomicron P038L1-10,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P038L1-10,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37828118,GCA_037347525.1,,JAYAFQ000000000,,,Illumina NovaSeq,34x,metaWRAP v. 1,,,255,5425981,42.929913,42,44117,27,,,4367,96.3,95.4,1.8,94.1,,stool,,10/17/16,2016,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T15:08:28.574Z,2024-04-22T15:08:28.574Z
818.3187,Bacteroides thetaiotaomicron P038-9,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P038-9,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37828117,GCA_037347565.1,,JAYAFR000000000,,,Illumina NovaSeq,20x,metaWRAP v. 1,,,285,4742332,43.762245,56,27512,22,1,,3924,94.8,94,1.5,89.2,,stool,,11/26/19,2019,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T15:08:01.850Z,2024-04-22T15:08:01.850Z
818.3189,Bacteroides thetaiotaomicron P037L1-10,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P037L1-10,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37828064,GCA_037349065.1,,JAYAHS000000000,,,Illumina NovaSeq,9x,metaWRAP v. 1,,,500,5500465,42.944916,79,18687,18,,,4524,96,94.5,3,93.6,,stool,,7/26/16,2016,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T15:09:59.860Z,2024-04-22T15:09:59.860Z
818.3183,Bacteroides thetaiotaomicron P023L1-31,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P023L1-31,,,,,,,,,,,,,,,,,,,,Good,2024-03-18T00:00:00Z,38366600,,PRJNA947377,SAMN37826473,GCA_037273905.1,,JAYAZF000000000,,,Illumina NovaSeq,22x,metaWRAP v. 1,,,261,5521365,42.933243,53,33104,37,,,4472,96.9,96.4,1.2,94.1,,stool,,10/7/15,2015,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T14:13:18.536Z,2024-04-22T14:13:18.536Z
818.3184,Bacteroides thetaiotaomicron P022-65,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P022-65,,,,,,,,,,,,,,,,,,,,Good,2024-03-18T00:00:00Z,38366600,,PRJNA947377,SAMN37826330,GCA_037278265.1,,JAYBES000000000,,,Illumina NovaSeq,16x,metaWRAP v. 1,,,308,5492513,42.822147,41,36206,14,,,4447,94.8,92.9,,20.8,,stool,,6/25/19,2019,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T14:17:55.901Z,2024-04-22T14:17:55.901Z
818.3182,Bacteroides thetaiotaomicron P020L1-22,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P020L1-22,,,,,,,,,,,,,,,,,,,,Good,2024-03-18T00:00:00Z,38366600,,PRJNA947377,SAMN37826152,GCA_037262925.1,,JAYARL000000000,,,Illumina NovaSeq,24x,metaWRAP v. 1,,,190,5708615,42.707714,29,65873,36,2,,4607,97.3,96.2,1.6,93,,stool,,2/9/16,2016,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T14:03:24.365Z,2024-04-22T14:03:24.365Z
818.3181,Bacteroides thetaiotaomicron P014L1-21,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P014L1-21,,,,,,,,,,,,,,,,,,,,Good,2024-03-18T00:00:00Z,38366600,,PRJNA947377,SAMN37825498,GCA_037247855.1,,JAYCMK000000000,,,Illumina NovaSeq,11x,metaWRAP v. 1,,,496,5230466,43.411564,91,16952,17,,,4283,92.6,90.9,6.1,87.3,,stool,,2/29/16,2016,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T12:55:35.431Z,2024-04-22T12:55:35.431Z
818.3193,Bacteroides thetaiotaomicron P007L1-22,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P007L1-22,,,,,,,,,,,,,,,,,,,,Good,2024-03-22T00:00:00Z,38366600,,PRJNA947377,SAMN37824739,GCA_037455035.1,,JAXVEP000000000,,,Illumina NovaSeq,46x,metaWRAP v. 1,,,141,5540324,42.970284,28,68111,29,,,4413,96.5,95.2,2.1,94.1,,stool,,11/23/15,2015,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T16:10:31.768Z,2024-04-22T16:10:31.768Z
818.3178,Bacteroides thetaiotaomicron P004L1-14,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P004L1-14,,,,,,,,,,,,,,,,,,,,Good,2024-03-18T00:00:00Z,38366600,,PRJNA947377,SAMN37824437,GCA_037229855.1,,JAXUWX000000000,,,Illumina NovaSeq,27x,metaWRAP v. 1,,,67,5702868,42.694008,12,164532,46,,,4562,99.3,98.8,,99.3,,stool,,1/25/16,2016,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T12:35:34.032Z,2024-04-22T12:35:34.032Z
818.3179,Bacteroides thetaiotaomicron P002-89,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,P002-89,,,,,,,,,,,,,,,,,,,,Good,2024-03-18T00:00:00Z,38366600,,PRJNA947377,SAMN37824215,GCA_037235095.1,,JAXUOJ000000000,,,Illumina NovaSeq,12x,metaWRAP v. 1,,,401,5282179,43.12046,68,22760,37,,,4410,96.7,94.3,20,33.3,,stool,,4/17/19,2019,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T12:41:52.326Z,2024-04-22T12:41:52.326Z
818.2381,Bacteroides thetaiotaomicron OF29-3-b13A,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,OF29-3-b13A,,,,,,,,,,,,,,,,,,,,Good,2023-01-12T00:00:00Z,,,PRJNA903559,SAMN31809706,GCA_027692945.1,,JAQEXW000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,118,6626510,42.749756,13,168674,64,2,,5539,99.9,99.2,,100,,fecal material [ENVO:00002003],,2/1/14,2014,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T17:04:31.437Z,2023-02-12T17:04:31.437Z
818.2013,Bacteroides thetaiotaomicron MB20-89,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,MB20-89,,,,,,,,,,,,,,,,,,,,Good,2022-06-07T00:00:00Z,,,PRJNA843113,SAMN28703690,GCA_023668745.1,,JAMOXN000000000,,WGS,Illumina MiSeq,20469019x,SPAdes v. 3.14.41,,,198,6267664,42.66915,19,80198,63,6,,5232,99.9,99.7,,100,,feces,,2020-07,2020,,Slovenia,,,,Europe,Slovenia,,Homo sapiens,Human,,,,Human,,,,,,2022-06-23T17:36:29.106Z,2022-06-23T17:36:29.106Z
818.2014,Bacteroides thetaiotaomicron MB20-54,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,MB20-54,,,,,,,,,,,,,,,,,,,,Good,2022-06-07T00:00:00Z,,,PRJNA843113,SAMN28703680,GCA_023668945.1,,JAMOXX000000000,,WGS,Illumina HiSeq,15889032x,SPAdes v. 3.14.31,,,63,6761247,42.792225,8,242601,73,7,,5790,99.8,99.3,,100,,feces,,2020-06,2020,,Slovenia,,,,Europe,Slovenia,,Homo sapiens,Human,,,,Human,,,,,,2022-06-23T17:37:31.057Z,2022-06-23T17:37:31.057Z
818.2015,Bacteroides thetaiotaomicron MB20-52,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,MB20-52,,,,,,,,,,,,,,,,,,,,Good,2022-06-07T00:00:00Z,,,PRJNA843113,SAMN28703679,GCA_023668965.1,,JAMOXY000000000,,WGS,Illumina HiSeq,16435704x,SPAdes v. 3.14.30,,,67,6760890,42.78959,8,242890,73,6,,5791,99.8,99.3,,100,,feces,,2020-06,2020,,Slovenia,,,,Europe,Slovenia,,Homo sapiens,Human,,,,Human,,,,,,2022-06-23T17:37:37.202Z,2022-06-23T17:37:37.202Z
818.2016,Bacteroides thetaiotaomicron MB20-36,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,MB20-36,,,,,,,,,,,,,,,,,,,,Good,2022-06-07T00:00:00Z,,,PRJNA843113,SAMN28703672,GCA_023669125.1,,JAMOYF000000000,,WGS,Illumina MiSeq,19313247x,SPAdes v. 3.14.23,,,294,6721504,42.876995,37,55617,71,7,,5796,99.8,99.3,,100,,feces,,2020-06,2020,,Slovenia,,,,Europe,Slovenia,,Homo sapiens,Human,,,,Human,,,,,,2022-06-23T17:42:45.173Z,2022-06-23T17:42:45.173Z
818.2018,Bacteroides thetaiotaomicron MB20-3,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,MB20-3,,,,,,,,,,,,,,,,,,,,Good,2022-06-07T00:00:00Z,,,PRJNA843113,SAMN28703664,GCA_023669235.1,,JAMOYN000000000,,WGS,Illumina HiSeq,17780454x,SPAdes v. 3.14.15,,,61,6760935,42.79084,7,317847,71,6,,5787,99.8,99.3,,100,,feces,,2020-06,2020,,Slovenia,,,,Europe,Slovenia,,Homo sapiens,Human,,,,Human,,,,,,2022-06-23T17:35:30.242Z,2022-06-23T17:35:30.242Z
818.2009,Bacteroides thetaiotaomicron MB20-210,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,MB20-210,,,,,,,,,,,,,,,,,,,,Good,2022-06-07T00:00:00Z,,,PRJNA843113,SAMN28703717,GCA_023668205.1,,JAMOWM000000000,,WGS,Illumina HiSeq,9365915x,SPAdes v. 3.14.68,,,69,6763924,42.797997,9,242601,74,7,,5790,99.8,99.3,,100,,feces,,2021-07,2021,,Slovenia,,,,Europe,Slovenia,,Homo sapiens,Human,,,,Human,,,,,,2022-06-23T17:34:52.057Z,2022-06-23T17:34:52.057Z
818.201,Bacteroides thetaiotaomicron MB20-177,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,MB20-177,,,,,,,,,,,,,,,,,,,,Good,2022-06-07T00:00:00Z,,,PRJNA843113,SAMN28703712,GCA_023668315.1,,JAMOWR000000000,,WGS,Illumina HiSeq,12806899x,SPAdes v. 3.14.63,,,58,6763154,42.79842,8,257358,71,7,,5783,99.8,99.3,,100,,feces,,2021-07,2021,,Slovenia,,,,Europe,Slovenia,,Homo sapiens,Human,,,,Human,,,,,,2022-06-23T17:34:49.863Z,2022-06-23T17:34:49.863Z
818.2017,Bacteroides thetaiotaomicron MB20-17,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,MB20-17,,,,,,,,,,,,,,,,,,,,Good,2022-06-07T00:00:00Z,,,PRJNA843113,SAMN28703666,GCA_023669205.1,,JAMOYL000000000,,WGS,Illumina HiSeq,16967328x,SPAdes v. 3.14.17,,,62,6763650,42.79926,9,242601,72,7,,5780,99.8,99.3,,100,,feces,,2020-06,2020,,Slovenia,,,,Europe,Slovenia,,Homo sapiens,Human,,,,Human,,,,,,2022-06-23T17:35:36.499Z,2022-06-23T17:35:36.499Z
818.2011,Bacteroides thetaiotaomicron MB20-168,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,MB20-168,,,,,,,,,,,,,,,,,,,,Good,2022-06-07T00:00:00Z,,,PRJNA843113,SAMN28703711,GCA_023668325.1,,JAMOWS000000000,,WGS,Illumina HiSeq,19515683x,SPAdes v. 3.14.62,,,65,6761491,42.79037,9,242601,71,7,,5792,99.8,99.3,,100,,feces,,2021-07,2021,,Slovenia,,,,Europe,Slovenia,,Homo sapiens,Human,,,,Human,,,,,,2022-06-23T17:34:53.790Z,2022-06-23T17:34:53.790Z
818.2012,Bacteroides thetaiotaomicron MB20-153,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,MB20-153,,,,,,,,,,,,,,,,,,,,Good,2022-06-07T00:00:00Z,,,PRJNA843113,SAMN28703707,GCA_023668385.1,,JAMOWW000000000,,WGS,Illumina HiSeq,18461017x,SPAdes v. 3.14.58,,,59,6761249,42.791412,7,317847,71,6,,5788,99.8,99.3,,100,,feces,,2021-07,2021,,Slovenia,,,,Europe,Slovenia,,Homo sapiens,Human,,,,Human,,,,,,2022-06-23T17:36:25.307Z,2022-06-23T17:36:25.307Z
